GAME_ID,GAME_DATE,TOTAL_POINTS,TEAMS,TEAM_RESULTS
22300329,2023-12-15,239,"['BOS', 'ORL']","['W', 'L']"
22300330,2023-12-15,229,"['TOR', 'ATL']","['L', 'W']"
22300331,2023-12-15,244,"['LAL', 'SAS']","['L', 'W']"
22300332,2023-12-15,199,"['MEM', 'HOU']","['L', 'W']"
22300333,2023-12-15,261,"['NYK', 'PHX']","['W', 'L']"
22300334,2023-12-16,260,"['MIL', 'DET']","['W', 'L']"
22300335,2023-12-16,217,"['PHI', 'CHA']","['W', 'L']"
22300336,2023-12-16,246,"['ATL', 'CLE']","['L', 'W']"
22300337,2023-12-16,234,"['MIA', 'CHI']","['W', 'L']"
22300338,2023-12-16,236,"['MIN', 'IND']","['W', 'L']"
22300339,2023-12-16,244,"['BKN', 'GSW']","['L', 'W']"
22300340,2023-12-16,235,"['DEN', 'OKC']","['L', 'W']"
22300341,2023-12-16,251,"['DAL', 'POR']","['W', 'L']"
22300342,2023-12-16,229,"['SAC', 'UTA']","['W', 'L']"
22300343,2023-12-16,266,"['LAC', 'NYK']","['W', 'L']"
22300344,2023-12-17,211,"['ORL', 'BOS']","['L', 'W']"
22300345,2023-12-17,256,"['NOP', 'SAS']","['W', 'L']"
22300346,2023-12-17,247,"['MIL', 'HOU']","['W', 'L']"
22300347,2023-12-17,220,"['PHX', 'WAS']","['W', 'L']"
22300348,2023-12-17,232,"['GSW', 'POR']","['W', 'L']"
22300349,2023-12-18,265,"['CLE', 'HOU']","['W', 'L']"
22300350,2023-12-18,278,"['IND', 'LAC']","['L', 'W']"
22300351,2023-12-18,212,"['CHI', 'PHI']","['W', 'L']"
22300352,2023-12-18,254,"['DET', 'ATL']","['L', 'W']"
22300353,2023-12-18,220,"['MIA', 'MIN']","['L', 'W']"
22300354,2023-12-18,213,"['TOR', 'CHA']","['W', 'L']"
22300355,2023-12-18,213,"['MEM', 'OKC']","['L', 'W']"
22300356,2023-12-18,234,"['DAL', 'DEN']","['L', 'W']"
22300357,2023-12-18,233,"['UTA', 'BKN']","['W', 'L']"
22300358,2023-12-18,274,"['SAC', 'WAS']","['W', 'L']"
22300359,2023-12-18,223,"['NYK', 'LAL']","['W', 'L']"
22300360,2023-12-19,228,"['NOP', 'MEM']","['L', 'W']"
22300361,2023-12-19,251,"['SAS', 'MIL']","['L', 'W']"
22300362,2023-12-19,258,"['GSW', 'BOS']","['W', 'L']"
22300363,2023-12-19,213,"['PHX', 'POR']","['L', 'W']"
22300364,2023-12-20,240,"['CLE', 'UTA']","['W', 'L']"
22300365,2023-12-20,257,"['IND', 'CHA']","['W', 'L']"
22300366,2023-12-20,221,"['MIA', 'ORL']","['W', 'L']"
22300367,2023-12-20,240,"['PHI', 'MIN']","['W', 'L']"
22300368,2023-12-20,223,"['NYK', 'BKN']","['W', 'L']"
22300369,2023-12-20,217,"['TOR', 'DEN']","['L', 'W']"
22300370,2023-12-20,232,"['LAL', 'CHI']","['L', 'W']"
22300371,2023-12-20,261,"['ATL', 'HOU']","['W', 'L']"
22300372,2023-12-20,231,"['LAC', 'DAL']","['W', 'L']"
22300373,2023-12-20,263,"['SAC', 'BOS']","['L', 'W']"
22300374,2023-12-21,230,"['DET', 'UTA']","['L', 'W']"
22300375,2023-12-21,227,"['CLE', 'NOP']","['L', 'W']"
22300376,2023-12-21,209,"['SAS', 'CHI']","['L', 'W']"
22300377,2023-12-21,219,"['MEM', 'IND']","['W', 'L']"
22300378,2023-12-21,232,"['ORL', 'MIL']","['L', 'W']"
22300379,2023-12-21,249,"['LAC', 'OKC']","['L', 'W']"
22300380,2023-12-21,229,"['LAL', 'MIN']","['L', 'W']"
22300381,2023-12-21,235,"['POR', 'WAS']","['L', 'W']"
22300382,2023-12-22,232,"['PHI', 'TOR']","['W', 'L']"
22300383,2023-12-22,239,"['BKN', 'DEN']","['L', 'W']"
22300384,2023-12-22,235,"['MIA', 'ATL']","['W', 'L']"
22300385,2023-12-22,218,"['HOU', 'DAL']","['W', 'L']"
22300386,2023-12-22,247,"['GSW', 'WAS']","['W', 'L']"
22300387,2023-12-22,225,"['PHX', 'SAC']","['L', 'W']"
22300388,2023-12-23,241,"['MIL', 'NYK']","['W', 'L']"
22300389,2023-12-23,253,"['LAC', 'BOS']","['L', 'W']"
22300390,2023-12-23,197,"['DEN', 'CHA']","['W', 'L']"
22300391,2023-12-23,227,"['IND', 'ORL']","['L', 'W']"
22300392,2023-12-23,210,"['HOU', 'NOP']","['W', 'L']"
22300393,2023-12-23,244,"['ATL', 'MEM']","['L', 'W']"
22300394,2023-12-23,241,"['BKN', 'DET']","['W', 'L']"
22300395,2023-12-23,245,"['UTA', 'TOR']","['W', 'L']"
22300396,2023-12-23,204,"['CHI', 'CLE']","['L', 'W']"
22300397,2023-12-23,249,"['LAL', 'OKC']","['W', 'L']"
22300398,2023-12-23,263,"['DAL', 'SAS']","['W', 'L']"
22300399,2023-12-23,232,"['GSW', 'POR']","['W', 'L']"
22300400,2023-12-23,208,"['SAC', 'MIN']","['L', 'W']"
22300401,2023-12-25,251,"['NYK', 'MIL']","['W', 'L']"
22300402,2023-12-25,234,"['GSW', 'DEN']","['L', 'W']"
22300403,2023-12-25,241,"['LAL', 'BOS']","['L', 'W']"
22300404,2023-12-25,232,"['MIA', 'PHI']","['W', 'L']"
22300405,2023-12-25,242,"['PHX', 'DAL']","['L', 'W']"
22300406,2023-12-26,230,"['DET', 'BKN']","['L', 'W']"
22300407,2023-12-26,246,"['WAS', 'ORL']","['L', 'W']"
22300408,2023-12-26,231,"['ATL', 'CHI']","['L', 'W']"
22300409,2023-12-26,240,"['HOU', 'IND']","['L', 'W']"
22300410,2023-12-26,231,"['NOP', 'MEM']","['L', 'W']"
22300411,2023-12-26,235,"['OKC', 'MIN']","['W', 'L']"
22300412,2023-12-26,248,"['UTA', 'SAS']","['W', 'L']"
22300413,2023-12-26,243,"['POR', 'SAC']","['W', 'L']"
22300414,2023-12-26,217,"['LAC', 'CHA']","['W', 'L']"
22300415,2023-12-27,204,"['PHI', 'ORL']","['W', 'L']"
22300416,2023-12-27,234,"['WAS', 'TOR']","['L', 'W']"
22300417,2023-12-27,266,"['MIL', 'BKN']","['W', 'L']"
22300418,2023-12-27,242,"['HOU', 'PHX']","['L', 'W']"
22300419,2023-12-27,249,"['OKC', 'NYK']","['W', 'L']"
22300420,2023-12-27,223,"['CLE', 'DAL']","['W', 'L']"
22300421,2023-12-28,250,"['BOS', 'DET']","['W', 'L']"
22300422,2023-12-28,224,"['CHI', 'IND']","['L', 'W']"
22300423,2023-12-28,228,"['MIN', 'DAL']","['W', 'L']"
22300424,2023-12-28,217,"['NOP', 'UTA']","['W', 'L']"
22300425,2023-12-28,247,"['MEM', 'DEN']","['L', 'W']"
22300426,2023-12-28,216,"['MIA', 'GSW']","['W', 'L']"
22300427,2023-12-28,223,"['POR', 'SAS']","['L', 'W']"
22300428,2023-12-28,245,"['LAL', 'CHA']","['W', 'L']"
22300429,2023-12-29,225,"['NYK', 'ORL']","['L', 'W']"
22300430,2023-12-29,214,"['BKN', 'WAS']","['L', 'W']"
22300431,2023-12-29,227,"['SAC', 'ATL']","['W', 'L']"
22300432,2023-12-29,238,"['BOS', 'TOR']","['W', 'L']"
22300433,2023-12-29,230,"['CLE', 'MIL']","['L', 'W']"
22300434,2023-12-29,258,"['PHI', 'HOU']","['W', 'L']"
22300435,2023-12-29,212,"['DEN', 'OKC']","['L', 'W']"
22300436,2023-12-29,252,"['PHX', 'CHA']","['W', 'L']"
22300437,2023-12-29,262,"['POR', 'SAS']","['W', 'L']"
22300438,2023-12-29,223,"['MEM', 'LAC']","['L', 'W']"
22300439,2023-12-30,226,"['UTA', 'MIA']","['W', 'L']"
22300440,2023-12-30,256,"['DET', 'TOR']","['W', 'L']"
22300441,2023-12-30,266,"['IND', 'NYK']","['W', 'L']"
22300442,2023-12-30,197,"['CHI', 'PHI']","['W', 'L']"
22300443,2023-12-30,214,"['MIN', 'LAL']","['W', 'L']"
22300444,2023-12-30,254,"['GSW', 'DAL']","['L', 'W']"
22300445,2023-12-31,256,"['WAS', 'ATL']","['L', 'W']"
22300446,2023-12-31,238,"['LAL', 'NOP']","['L', 'W']"
22300447,2023-12-31,232,"['OKC', 'BKN']","['W', 'L']"
22300448,2023-12-31,235,"['BOS', 'SAS']","['W', 'L']"
22300449,2023-12-31,215,"['SAC', 'MEM']","['W', 'L']"
22300450,2023-12-31,219,"['ORL', 'PHX']","['L', 'W']"
22300451,2024-01-01,218,"['NYK', 'MIN']","['W', 'L']"
22300452,2024-01-01,245,"['TOR', 'CLE']","['W', 'L']"
22300453,2024-01-01,249,"['HOU', 'DET']","['W', 'L']"
22300454,2024-01-01,235,"['MIL', 'IND']","['L', 'W']"
22300455,2024-01-01,204,"['DEN', 'CHA']","['W', 'L']"
22300456,2024-01-01,197,"['PHX', 'POR']","['W', 'L']"
22300457,2024-01-01,217,"['UTA', 'DAL']","['W', 'L']"
22300458,2024-01-01,225,"['MIA', 'LAC']","['L', 'W']"
22300459,2024-01-02,207,"['CHI', 'PHI']","['L', 'W']"
22300460,2024-01-02,204,"['MEM', 'SAS']","['W', 'L']"
22300461,2024-01-02,197,"['NOP', 'BKN']","['W', 'L']"
22300462,2024-01-02,250,"['BOS', 'OKC']","['L', 'W']"
22300463,2024-01-02,236,"['ORL', 'GSW']","['L', 'W']"
22300464,2024-01-02,215,"['SAC', 'CHA']","['L', 'W']"
22300465,2024-01-03,241,"['CLE', 'WAS']","['W', 'L']"
22300466,2024-01-03,272,"['IND', 'MIL']","['W', 'L']"
22300467,2024-01-03,279,"['ATL', 'OKC']","['W', 'L']"
22300468,2024-01-03,216,"['NYK', 'CHI']","['W', 'L']"
22300469,2024-01-03,213,"['BKN', 'HOU']","['L', 'W']"
22300470,2024-01-03,227,"['MEM', 'TOR']","['L', 'W']"
22300471,2024-01-03,223,"['NOP', 'MIN']","['W', 'L']"
22300472,2024-01-03,223,"['POR', 'DAL']","['L', 'W']"
22300473,2024-01-03,253,"['LAC', 'PHX']","['W', 'L']"
22300474,2024-01-03,302,"['DET', 'UTA']","['L', 'W']"
22300475,2024-01-03,206,"['MIA', 'LAL']","['W', 'L']"
22300476,2024-01-03,273,"['SAC', 'ORL']","['W', 'L']"
22300477,2024-01-04,246,"['SAS', 'MIL']","['L', 'W']"
22300478,2024-01-04,257,"['DEN', 'GSW']","['W', 'L']"
22300479,2024-01-05,223,"['BOS', 'UTA']","['W', 'L']"
22300480,2024-01-05,266,"['ATL', 'IND']","['L', 'W']"
22300481,2024-01-05,239,"['OKC', 'BKN']","['L', 'W']"
22300482,2024-01-05,204,"['CLE', 'WAS']","['W', 'L']"
22300483,2024-01-05,220,"['PHI', 'NYK']","['L', 'W']"
22300484,2024-01-05,195,"['CHA', 'CHI']","['L', 'W']"
22300485,2024-01-05,217,"['HOU', 'MIN']","['L', 'W']"
22300486,2024-01-05,206,"['LAC', 'NOP']","['W', 'L']"
22300487,2024-01-05,242,"['POR', 'DAL']","['L', 'W']"
22300488,2024-01-05,242,"['ORL', 'DEN']","['W', 'L']"
22300489,2024-01-05,210,"['MIA', 'PHX']","['L', 'W']"
22300490,2024-01-05,222,"['DET', 'GSW']","['L', 'W']"
22300491,2024-01-05,240,"['MEM', 'LAL']","['W', 'L']"
22300492,2024-01-05,265,"['TOR', 'SAC']","['L', 'W']"
22300493,2024-01-06,219,"['BOS', 'IND']","['W', 'L']"
22300494,2024-01-06,226,"['WAS', 'NYK']","['L', 'W']"
22300495,2024-01-06,229,"['PHI', 'UTA']","['L', 'W']"
22300496,2024-01-06,220,"['MIL', 'HOU']","['L', 'W']"
22300497,2024-01-07,232,"['CLE', 'SAS']","['W', 'L']"
22300498,2024-01-07,261,"['POR', 'BKN']","['W', 'L']"
22300499,2024-01-07,227,"['ATL', 'ORL']","['L', 'W']"
22300500,2024-01-07,233,"['NOP', 'SAC']","['W', 'L']"
22300501,2024-01-07,223,"['DAL', 'MIN']","['W', 'L']"
22300502,2024-01-07,245,"['DEN', 'DET']","['W', 'L']"
22300503,2024-01-07,236,"['PHX', 'MEM']","['L', 'W']"
22300504,2024-01-07,251,"['TOR', 'GSW']","['W', 'L']"
22300505,2024-01-07,209,"['LAL', 'LAC']","['W', 'L']"
22300506,2024-01-08,231,"['CHA', 'CHI']","['L', 'W']"
22300507,2024-01-08,264,"['IND', 'BOS']","['W', 'L']"
22300508,2024-01-08,264,"['WAS', 'OKC']","['L', 'W']"
22300509,2024-01-08,233,"['HOU', 'MIA']","['L', 'W']"
22300510,2024-01-08,248,"['MIL', 'UTA']","['L', 'W']"
22300511,2024-01-08,249,"['PHX', 'LAC']","['L', 'W']"
22300512,2024-01-09,241,"['DET', 'SAC']","['L', 'W']"
22300513,2024-01-09,205,"['MIN', 'ORL']","['W', 'L']"
22300514,2024-01-09,196,"['POR', 'NYK']","['L', 'W']"
22300515,2024-01-09,223,"['MEM', 'DAL']","['W', 'L']"
22300516,2024-01-09,263,"['LAL', 'TOR']","['W', 'L']"
22300517,2024-01-10,247,"['MIN', 'BOS']","['L', 'W']"
22300518,2024-01-10,221,"['SAC', 'CHA']","['W', 'L']"
22300519,2024-01-10,238,"['SAS', 'DET']","['W', 'L']"
22300520,2024-01-10,216,"['IND', 'WAS']","['W', 'L']"
22300521,2024-01-10,271,"['ATL', 'PHI']","['W', 'L']"
22300522,2024-01-10,248,"['MIA', 'OKC']","['L', 'W']"
22300523,2024-01-10,243,"['HOU', 'CHI']","['L', 'W']"
22300524,2024-01-10,235,"['UTA', 'DEN']","['W', 'L']"
22300525,2024-01-10,246,"['GSW', 'NOP']","['L', 'W']"
22300526,2024-01-10,246,"['TOR', 'LAC']","['L', 'W']"
22300527,2024-01-11,213,"['CLE', 'BKN']","['W', 'L']"
22300528,2024-01-11,237,"['MIL', 'BOS']","['W', 'L']"
22300529,2024-01-11,216,"['OKC', 'POR']","['W', 'L']"
22300530,2024-01-11,252,"['NYK', 'DAL']","['L', 'W']"
22300531,2024-01-11,236,"['LAL', 'PHX']","['L', 'W']"
22300532,2024-01-12,205,"['SAC', 'PHI']","['L', 'W']"
22300533,2024-01-12,234,"['IND', 'ATL']","['W', 'L']"
22300534,2024-01-12,222,"['HOU', 'DET']","['W', 'L']"
22300535,2024-01-12,195,"['MIA', 'ORL']","['W', 'L']"
22300536,2024-01-12,271,"['CHI', 'GSW']","['L', 'W']"
22300537,2024-01-12,247,"['MEM', 'LAC']","['L', 'W']"
22300538,2024-01-12,209,"['MIN', 'POR']","['W', 'L']"
22300539,2024-01-12,238,"['NOP', 'DEN']","['L', 'W']"
22300540,2024-01-12,258,"['UTA', 'TOR']","['W', 'L']"
22300541,2024-01-12,234,"['SAS', 'CHA']","['W', 'L']"
22300542,2024-01-13,258,"['HOU', 'BOS']","['L', 'W']"
22300543,2024-01-13,226,"['WAS', 'ATL']","['W', 'L']"
22300544,2024-01-13,200,"['MEM', 'NYK']","['L', 'W']"
22300545,2024-01-13,247,"['MIL', 'GSW']","['W', 'L']"
22300546,2024-01-13,212,"['ORL', 'OKC']","['L', 'W']"
22300547,2024-01-13,226,"['NOP', 'DAL']","['W', 'L']"
22300548,2024-01-13,238,"['CHI', 'SAS']","['W', 'L']"
22300549,2024-01-13,257,"['UTA', 'LAL']","['W', 'L']"
22300550,2024-01-14,226,"['IND', 'DEN']","['L', 'W']"
22300551,2024-01-14,191,"['MIA', 'CHA']","['W', 'L']"
22300552,2024-01-14,285,"['SAC', 'MIL']","['L', 'W']"
22300553,2024-01-14,214,"['MIN', 'LAC']","['W', 'L']"
22300554,2024-01-14,243,"['POR', 'PHX']","['L', 'W']"
22300555,2024-01-15,239,"['HOU', 'PHI']","['L', 'W']"
22300556,2024-01-15,245,"['DAL', 'NOP']","['W', 'L']"
22300557,2024-01-15,192,"['ORL', 'NYK']","['W', 'L']"
22300558,2024-01-15,246,"['WAS', 'DET']","['L', 'W']"
22300559,2024-01-15,208,"['ATL', 'SAS']","['W', 'L']"
22300560,2024-01-15,223,"['GSW', 'MEM']","['L', 'W']"
22300561,2024-01-15,200,"['CHI', 'CLE']","['L', 'W']"
22300562,2024-01-15,191,"['BKN', 'MIA']","['L', 'W']"
22300563,2024-01-15,201,"['TOR', 'BOS']","['L', 'W']"
22300564,2024-01-15,237,"['UTA', 'IND']","['W', 'L']"
22300565,2024-01-15,217,"['LAL', 'OKC']","['W', 'L']"
22300566,2024-01-16,247,"['PHI', 'DEN']","['W', 'L']"
22300567,2024-01-16,236,"['SAC', 'PHX']","['L', 'W']"
22300568,2024-01-16,245,"['OKC', 'LAC']","['L', 'W']"
22300569,2024-01-17,241,"['MIN', 'DET']","['W', 'L']"
22300570,2024-01-17,210,"['ATL', 'ORL']","['W', 'L']"
22300571,2024-01-17,215,"['SAS', 'BOS']","['L', 'W']"
22300572,2024-01-17,230,"['MIL', 'CLE']","['L', 'W']"
22300573,2024-01-17,203,"['HOU', 'NYK']","['L', 'W']"
22300574,2024-01-17,218,"['TOR', 'MIA']","['W', 'L']"
22300575,2024-01-17,244,"['CHA', 'NOP']","['L', 'W']"
22300576,2024-02-15,277,"['GSW', 'UTA']","['W', 'L']"
22300577,2024-01-17,237,"['LAL', 'DAL']","['W', 'L']"
22300578,2024-01-17,208,"['BKN', 'POR']","['L', 'W']"
22300579,2024-01-18,222,"['NYK', 'WAS']","['W', 'L']"
22300580,2024-01-18,226,"['CHI', 'TOR']","['W', 'L']"
22300581,2024-01-18,263,"['OKC', 'UTA']","['W', 'L']"
22300582,2024-01-18,221,"['MIN', 'MEM']","['W', 'L']"
22300583,2024-01-18,247,"['IND', 'SAC']","['W', 'L']"
22300584,2024-01-19,244,"['CHA', 'SAS']","['W', 'L']"
22300585,2024-01-19,233,"['ORL', 'PHI']","['L', 'W']"
22300586,2024-01-19,202,"['DEN', 'BOS']","['W', 'L']"
22300587,2024-01-19,217,"['ATL', 'MIA']","['W', 'L']"
22300588,2024-01-19,232,"['PHX', 'NOP']","['W', 'L']"
22300589,2024-04-02,204,"['DAL', 'GSW']","['L', 'W']"
22300590,2024-01-19,233,"['POR', 'IND']","['W', 'L']"
22300591,2024-01-19,242,"['LAL', 'BKN']","['L', 'W']"
22300592,2024-01-20,276,"['DET', 'MIL']","['L', 'W']"
22300593,2024-01-20,186,"['PHI', 'CHA']","['W', 'L']"
22300594,2024-01-20,258,"['WAS', 'SAS']","['L', 'W']"
22300595,2024-01-20,211,"['CLE', 'ATL']","['W', 'L']"
22300596,2024-01-20,226,"['NYK', 'TOR']","['W', 'L']"
22300597,2024-01-20,221,"['MEM', 'CHI']","['L', 'W']"
22300598,2024-01-20,253,"['UTA', 'HOU']","['L', 'W']"
22300599,2024-01-20,199,"['MIN', 'OKC']","['L', 'W']"
22300600,2024-01-21,239,"['BKN', 'LAC']","['L', 'W']"
22300601,2024-01-21,192,"['ORL', 'MIA']","['W', 'L']"
22300602,2024-01-21,217,"['DEN', 'WAS']","['W', 'L']"
22300603,2024-01-21,223,"['BOS', 'HOU']","['W', 'L']"
22300604,2024-01-21,227,"['IND', 'PHX']","['L', 'W']"
22300605,2024-01-21,244,"['POR', 'LAL']","['L', 'W']"
22300606,2024-01-22,235,"['DET', 'MIL']","['L', 'W']"
22300607,2024-01-22,225,"['ORL', 'CLE']","['L', 'W']"
22300608,2024-01-22,256,"['SAS', 'PHI']","['L', 'W']"
22300609,2024-01-22,208,"['TOR', 'MEM']","['L', 'W']"
22300610,2024-01-22,253,"['MIN', 'CHA']","['L', 'W']"
22300611,2024-01-22,229,"['DAL', 'BOS']","['L', 'W']"
22300612,2024-01-22,228,"['PHX', 'CHI']","['W', 'L']"
22300613,2024-01-22,229,"['ATL', 'SAC']","['L', 'W']"
22300614,2024-01-23,223,"['IND', 'DEN']","['L', 'W']"
22300615,2024-01-23,211,"['NYK', 'BKN']","['W', 'L']"
22300616,2024-01-23,277,"['NOP', 'UTA']","['W', 'L']"
22300617,2024-01-23,220,"['OKC', 'POR']","['W', 'L']"
22300618,2024-01-23,243,"['LAC', 'LAL']","['W', 'L']"
22300619,2024-01-24,219,"['CHA', 'DET']","['L', 'W']"
22300620,2024-01-24,225,"['WAS', 'MIN']","['L', 'W']"
22300621,2024-01-24,201,"['MIA', 'MEM']","['L', 'W']"
22300622,2024-01-24,254,"['OKC', 'SAS']","['W', 'L']"
22300623,2024-01-24,268,"['HOU', 'POR']","['L', 'W']"
22300624,2024-01-24,242,"['CLE', 'MIL']","['L', 'W']"
22300625,2024-01-24,241,"['DAL', 'PHX']","['L', 'W']"
22300626,2024-01-24,246,"['GSW', 'ATL']","['W', 'L']"
22300627,2024-01-25,256,"['PHI', 'IND']","['L', 'W']"
22300628,2024-01-25,231,"['UTA', 'WAS']","['W', 'L']"
22300629,2024-01-25,190,"['MIN', 'BKN']","['W', 'L']"
22300630,2024-01-25,253,"['MIA', 'BOS']","['L', 'W']"
22300631,2024-01-25,206,"['NYK', 'DEN']","['W', 'L']"
22300632,2024-01-25,267,"['SAC', 'GSW']","['W', 'L']"
22300633,2024-01-25,273,"['LAL', 'CHI']","['W', 'L']"
22300634,2024-01-26,291,"['ATL', 'DAL']","['L', 'W']"
22300635,2024-01-26,242,"['CHA', 'HOU']","['L', 'W']"
22300636,2024-01-26,264,"['PHX', 'IND']","['L', 'W']"
22300637,2024-01-26,234,"['TOR', 'LAC']","['L', 'W']"
22300638,2024-01-26,213,"['ORL', 'MEM']","['L', 'W']"
22300639,2024-01-26,212,"['MIL', 'CLE']","['L', 'W']"
22300640,2024-01-26,190,"['NOP', 'OKC']","['L', 'W']"
22300641,2024-01-26,216,"['SAS', 'POR']","['W', 'L']"
22300642,2024-01-27,222,"['WAS', 'DET']","['W', 'L']"
22300643,2024-01-27,234,"['NYK', 'MIA']","['W', 'L']"
22300644,2024-01-27,216,"['DEN', 'PHI']","['W', 'L']"
22300645,2024-01-27,210,"['HOU', 'BKN']","['L', 'W']"
22300646,2024-01-27,211,"['BOS', 'LAC']","['L', 'W']"
22300647,2024-01-27,256,"['CHA', 'UTA']","['L', 'W']"
22300648,2024-01-27,258,"['NOP', 'MIL']","['L', 'W']"
22300649,2024-01-27,225,"['MIN', 'SAS']","['L', 'W']"
22300650,2024-01-27,289,"['GSW', 'LAL']","['L', 'W']"
22300651,2024-01-27,235,"['SAC', 'DAL']","['W', 'L']"
22300652,2024-01-28,226,"['IND', 'MEM']","['W', 'L']"
22300653,2024-01-28,251,"['TOR', 'ATL']","['L', 'W']"
22300654,2024-01-28,224,"['OKC', 'DET']","['L', 'W']"
22300655,2024-01-28,211,"['ORL', 'PHX']","['W', 'L']"
22300656,2024-01-28,200,"['CHI', 'POR']","['W', 'L']"
22300657,2024-01-29,205,"['NYK', 'CHA']","['W', 'L']"
22300658,2024-01-29,226,"['LAC', 'CLE']","['L', 'W']"
22300659,2024-01-29,230,"['NOP', 'BOS']","['L', 'W']"
22300660,2024-01-29,261,"['UTA', 'BKN']","['L', 'W']"
22300661,2024-01-29,223,"['MIA', 'PHX']","['L', 'W']"
22300662,2024-01-29,254,"['LAL', 'HOU']","['L', 'W']"
22300663,2024-01-29,197,"['MEM', 'SAC']","['L', 'W']"
22300664,2024-01-29,208,"['MIN', 'OKC']","['W', 'L']"
22300665,2024-01-29,231,"['WAS', 'SAS']","['W', 'L']"
22300666,2024-01-29,260,"['ORL', 'DAL']","['L', 'W']"
22300667,2024-01-29,220,"['DEN', 'MIL']","['W', 'L']"
22300668,2024-01-29,234,"['PHI', 'POR']","['L', 'W']"
22300669,2024-01-30,260,"['LAL', 'ATL']","['L', 'W']"
22300670,2024-01-30,253,"['IND', 'BOS']","['L', 'W']"
22300671,2024-01-30,221,"['UTA', 'NYK']","['L', 'W']"
22300672,2024-01-30,225,"['CHI', 'TOR']","['L', 'W']"
22300673,2024-01-30,226,"['GSW', 'PHI']","['W', 'L']"
22300674,2024-01-31,227,"['CHI', 'CHA']","['W', 'L']"
22300675,2024-01-31,249,"['CLE', 'DET']","['W', 'L']"
22300676,2024-01-31,234,"['LAC', 'WAS']","['W', 'L']"
22300677,2024-01-31,256,"['PHX', 'BKN']","['W', 'L']"
22300678,2024-01-31,221,"['SAC', 'MIA']","['L', 'W']"
22300679,2024-01-31,209,"['NOP', 'HOU']","['W', 'L']"
22300680,2024-01-31,208,"['DAL', 'MIN']","['L', 'W']"
22300681,2024-01-31,206,"['ORL', 'SAS']","['W', 'L']"
22300682,2024-01-31,205,"['DEN', 'OKC']","['L', 'W']"
22300683,2024-01-31,235,"['POR', 'MIL']","['W', 'L']"
22300684,2024-02-01,219,"['BOS', 'LAL']","['L', 'W']"
22300685,2024-02-01,214,"['NYK', 'IND']","['W', 'L']"
22300686,2024-02-01,251,"['UTA', 'PHI']","['L', 'W']"
22300687,2024-02-01,209,"['MEM', 'CLE']","['L', 'W']"
22300688,2024-02-02,261,"['DET', 'LAC']","['L', 'W']"
22300689,2024-02-02,212,"['WAS', 'MIA']","['L', 'W']"
22300690,2024-02-02,249,"['PHX', 'ATL']","['L', 'W']"
22300691,2024-02-02,255,"['IND', 'SAC']","['L', 'W']"
22300692,2024-02-02,241,"['HOU', 'TOR']","['W', 'L']"
22300693,2024-02-02,222,"['MEM', 'GSW']","['L', 'W']"
22300694,2024-02-02,214,"['MIN', 'ORL']","['L', 'W']"
22300695,2024-02-02,232,"['CHA', 'OKC']","['L', 'W']"
22300696,2024-02-02,227,"['NOP', 'SAS']","['W', 'L']"
22300697,2024-02-02,228,"['DEN', 'POR']","['W', 'L']"
22300698,2024-02-03,257,"['BKN', 'PHI']","['W', 'L']"
22300699,2024-02-03,275,"['ATL', 'GSW']","['W', 'L']"
22300700,2024-02-03,238,"['SAC', 'CHI']","['W', 'L']"
22300701,2024-02-03,218,"['NYK', 'LAL']","['L', 'W']"
22300702,2024-02-03,246,"['MIL', 'DAL']","['W', 'L']"
22300703,2024-02-03,218,"['SAS', 'CLE']","['L', 'W']"
22300704,2024-02-04,210,"['ORL', 'DET']","['W', 'L']"
22300705,2024-02-04,252,"['PHX', 'WAS']","['W', 'L']"
22300706,2024-02-04,222,"['MEM', 'BOS']","['L', 'W']"
22300707,2024-02-04,214,"['CHA', 'IND']","['L', 'W']"
22300708,2024-02-04,198,"['MIA', 'LAC']","['L', 'W']"
22300709,2024-02-04,201,"['MIN', 'HOU']","['W', 'L']"
22300710,2024-02-04,262,"['TOR', 'OKC']","['L', 'W']"
22300711,2024-02-04,231,"['MIL', 'UTA']","['L', 'W']"
22300712,2024-02-04,215,"['POR', 'DEN']","['L', 'W']"
22300713,2024-02-05,242,"['CHA', 'LAL']","['L', 'W']"
22300714,2024-02-05,246,"['CLE', 'SAC']","['W', 'L']"
22300715,2024-02-05,220,"['DAL', 'PHI']","['W', 'L']"
22300716,2024-02-05,293,"['LAC', 'ATL']","['W', 'L']"
22300717,2024-02-05,207,"['GSW', 'BKN']","['W', 'L']"
22300718,2024-02-05,238,"['NOP', 'TOR']","['W', 'L']"
22300719,2024-02-06,261,"['HOU', 'IND']","['L', 'W']"
22300720,2024-02-06,226,"['DAL', 'BKN']","['W', 'L']"
22300721,2024-02-06,216,"['ORL', 'MIA']","['L', 'W']"
22300722,2024-02-06,236,"['NYK', 'MEM']","['W', 'L']"
22300723,2024-02-06,252,"['MIN', 'CHI']","['L', 'W']"
22300724,2024-02-06,241,"['OKC', 'UTA']","['L', 'W']"
22300725,2024-02-06,220,"['PHX', 'MIL']","['W', 'L']"
22300726,2024-02-07,240,"['TOR', 'CHA']","['W', 'L']"
22300727,2024-02-07,231,"['PHI', 'GSW']","['L', 'W']"
22300728,2024-02-07,220,"['WAS', 'CLE']","['L', 'W']"
22300729,2024-02-07,242,"['BOS', 'ATL']","['W', 'L']"
