GAME_ID,GAME_DATE,TEAM,OPPONENT,WON,TOTAL_POINTS,AVG_PTS_LAST_5,WINS_LAST_5
42300301,2024-05-21,BOS,IND,1,261,209.6,4.0
42300302,2024-05-23,BOS,IND,1,236,218.8,4.0
42300303,2024-05-25,BOS,IND,1,225,223.6,5.0
42300304,2024-05-27,BOS,IND,1,207,228.8,5.0
42300401,2024-06-06,BOS,DAL,1,196,228.0,5.0
42300402,2024-06-09,BOS,DAL,1,203,225.0,5.0
42300403,2024-06-12,BOS,DAL,1,205,213.4,5.0
42300404,2024-06-14,BOS,DAL,0,206,207.2,5.0
42300405,2024-06-17,BOS,DAL,1,194,203.4,4.0
401705094,2025-01-11,BOS,SAC,0,0,200.8,4.0
401705108,2025-01-12,BOS,NO,0,0,161.6,3.0
401705128,2025-01-16,BOS,TOR,0,0,121.0,2.0
401705143,2025-01-18,BOS,ORL,0,0,80.0,1.0
401705153,2025-01-19,BOS,ATL,0,0,38.8,1.0
401705170,2025-01-20,BOS,GS,0,0,0.0,0.0
401705186,2025-01-23,BOS,LAC,0,0,0.0,0.0
401705195,2025-01-24,BOS,LAL,0,0,0.0,0.0
401705201,2025-01-25,BOS,DAL,0,0,0.0,0.0
401705216,2025-01-28,BOS,HOU,0,0,0.0,0.0
401705232,2025-01-30,BOS,CHI,0,0,0.0,0.0
401705249,2025-02-01,BOS,NO,0,0,0.0,0.0
401705264,2025-02-02,BOS,PHI,0,0,0.0,0.0
401705276,2025-02-05,BOS,CLE,0,0,0.0,0.0
401705294,2025-02-07,BOS,DAL,0,0,0.0,0.0
401705314,2025-02-09,BOS,NY,0,0,0.0,0.0
401705325,2025-02-11,BOS,MIA,0,0,0.0,0.0
401705335,2025-02-13,BOS,SA,0,0,0.0,0.0
401705355,2025-02-21,BOS,PHI,0,0,0.0,0.0
401705377,2025-02-23,BOS,NY,0,0,0.0,0.0
401705395,2025-02-26,BOS,TOR,0,0,0.0,0.0
401705402,2025-02-27,BOS,DET,0,0,0.0,0.0
401705418,2025-03-01,BOS,CLE,0,0,0.0,0.0
401705432,2025-03-02,BOS,DEN,0,0,0.0,0.0
401705457,2025-03-06,BOS,POR,0,0,0.0,0.0
401705466,2025-03-07,BOS,PHI,0,0,0.0,0.0
401705484,2025-03-09,BOS,LAL,0,0,0.0,0.0
401705495,2025-03-10,BOS,UTAH,0,0,0.0,0.0
401705512,2025-03-12,BOS,OKC,0,0,0.0,0.0
401705524,2025-03-14,BOS,MIA,0,0,0.0,0.0
401705534,2025-03-15,BOS,BKN,0,0,0.0,0.0
401705560,2025-03-18,BOS,BKN,0,0,0.0,0.0
401705586,2025-03-22,BOS,UTAH,0,0,0.0,0.0
401705600,2025-03-23,BOS,POR,0,0,0.0,0.0
401705610,2025-03-25,BOS,SAC,0,0,0.0,0.0
401705624,2025-03-27,BOS,PHX,0,0,0.0,0.0
401705646,2025-03-30,BOS,SA,0,0,0.0,0.0
401705659,2025-03-31,BOS,MEM,0,0,0.0,0.0
401705672,2025-04-02,BOS,MIA,0,0,0.0,0.0
401705686,2025-04-04,BOS,PHX,0,0,0.0,0.0
401752956,2025-02-17,CAN,SHQ,0,0,,
2052300001,2023-11-10,CCG,MNE,1,264,,
2052300028,2023-11-13,CCG,DEL,0,236,,
2052300040,2023-11-15,CCG,DEL,1,234,,
2052300053,2023-11-18,CCG,CPS,1,216,,
2052300060,2023-11-19,CCG,CPS,0,214,,
2052300089,2023-11-25,CCG,RAP,1,216,232.8,3.0
2052300105,2023-11-27,CCG,RAP,1,236,223.2,3.0
2052300136,2023-12-03,CCG,MNE,0,202,223.2,4.0
2052300143,2023-12-05,CCG,GBO,0,209,216.8,3.0
2052300157,2023-12-07,CCG,GBO,1,246,215.4,2.0
2052300187,2023-12-12,CCG,LIN,0,212,221.8,3.0
2052300194,2023-12-13,CCG,LIN,1,216,221.0,2.0
2052300201,2023-12-15,CCG,WES,0,229,217.0,2.0
2052300215,2023-12-17,CCG,WES,1,214,222.4,2.0
2052300218,2023-12-19,CCG,FWN,0,215,223.4,3.0
2052300241,2023-12-21,CCG,ONT,0,231,217.2,2.0
2022300004,2023-12-27,CCG,DEL,0,260,221.0,2.0
2022300009,2023-12-28,CCG,RAP,1,252,229.8,1.0
2022300026,2023-12-30,CCG,MCC,1,243,234.4,2.0
2022300055,2024-01-05,CCG,MNE,1,232,240.2,2.0
2022300075,2024-01-08,CCG,WES,0,245,243.6,3.0
2022300086,2024-01-10,CCG,GBO,1,192,246.4,3.0
2022300095,2024-01-12,CCG,GBO,0,226,232.8,4.0
2022300112,2024-01-14,CCG,GRG,0,216,227.6,3.0
2022300132,2024-01-17,CCG,RAP,1,217,222.2,2.0
2022300151,2024-01-20,CCG,IWA,1,208,219.2,2.0
2022300164,2024-01-23,CCG,FWN,0,232,211.8,3.0
2022300171,2024-01-24,CCG,FWN,0,216,219.8,2.0
2022300190,2024-01-27,CCG,OSC,0,230,217.8,2.0
2022300225,2024-02-03,CCG,LIN,1,225,220.6,2.0
2022300242,2024-02-06,CCG,RGV,1,252,222.2,2.0
2022300252,2024-02-08,CCG,RGV,1,243,231.0,2.0
2022300269,2024-02-10,CCG,CPS,1,193,233.2,3.0
2022300279,2024-02-12,CCG,CPS,0,222,228.6,4.0
2022300291,2024-02-14,CCG,WES,1,214,227.0,4.0
2022300305,2024-02-23,CCG,CLC,1,227,224.8,4.0
2022300315,2024-02-24,CCG,CLC,0,239,219.8,4.0
2022300326,2024-02-26,CCG,MXC,1,248,219.0,3.0
2022300336,2024-02-28,CCG,WIS,1,235,230.0,3.0
2022300348,2024-03-01,CCG,BHM,1,245,232.6,4.0
2022300361,2024-03-03,CCG,BHM,0,239,238.8,4.0
2022300370,2024-03-05,CCG,MCC,1,214,241.2,3.0
2022300386,2024-03-08,CCG,LIN,0,234,236.2,4.0
2022300441,2024-03-16,CCG,AUS,0,215,233.4,3.0
2022300444,2024-03-17,CCG,AUS,0,232,229.4,2.0
2022300458,2024-03-20,CCG,WIS,0,236,226.8,1.0
2022300468,2024-03-22,CCG,WCB,1,236,226.2,1.0
2022300480,2024-03-24,CCG,WCB,1,220,230.6,1.0
2022300493,2024-03-27,CCG,DEL,1,238,227.8,2.0
2022300518,2024-03-30,CCG,GRG,1,228,232.4,3.0
2042300102,2024-04-02,CCG,LIN,0,238,231.6,4.0
12300016,2023-10-10,CHA,MIA,0,222,,
12300025,2023-10-12,CHA,WAS,0,190,,
12300038,2023-10-15,CHA,OKC,1,232,,
12300060,2023-10-19,CHA,BOS,0,226,,
22300063,2023-10-25,CHA,ATL,1,226,,
22300077,2023-10-27,CHA,DET,0,210,219.2,2.0
22300101,2023-10-30,CHA,BKN,0,254,216.8,2.0
22300122,2023-11-01,CHA,HOU,0,247,229.6,2.0
22300133,2023-11-04,CHA,IND,1,249,232.6,1.0
22300143,2023-11-05,CHA,DAL,0,242,237.2,2.0
22300157,2023-11-08,CHA,WAS,0,248,240.4,1.0
22300009,2023-11-10,CHA,WAS,1,241,248.0,1.0
22300177,2023-11-12,CHA,NYK,0,236,245.4,2.0
22300017,2023-11-14,CHA,MIA,0,216,243.2,2.0
22300027,2023-11-17,CHA,MIL,0,229,236.6,1.0
22300202,2023-11-18,CHA,NYK,0,230,234.0,1.0
22300217,2023-11-20,CHA,BOS,1,239,230.4,1.0
22300225,2023-11-22,CHA,WAS,1,231,230.0,1.0
22300248,2023-11-26,CHA,ORL,0,247,229.0,2.0
22300057,2023-11-28,CHA,NYK,0,206,235.2,2.0
22300266,2023-11-30,CHA,BKN,1,257,230.6,2.0
22300281,2023-12-02,CHA,MIN,0,240,236.0,3.0
22301211,2023-12-06,CHA,CHI,0,211,236.2,2.0
22301216,2023-12-08,CHA,TOR,1,235,232.2,1.0
22300292,2023-12-11,CHA,MIA,0,230,229.8,2.0
22300312,2023-12-13,CHA,MIA,0,219,234.6,2.0
22300326,2023-12-15,CHA,NOP,0,219,227.0,1.0
22300335,2023-12-16,CHA,PHI,0,217,222.8,1.0
22300354,2023-12-18,CHA,TOR,0,213,224.0,1.0
22300365,2023-12-20,CHA,IND,0,257,219.6,0.0
22300390,2023-12-23,CHA,DEN,0,197,225.0,0.0
22300414,2023-12-26,CHA,LAC,0,217,220.6,0.0
22300428,2023-12-28,CHA,LAL,0,245,220.2,0.0
22300436,2023-12-29,CHA,PHX,0,252,225.8,0.0
22300455,2024-01-01,CHA,DEN,0,204,233.6,0.0
22300464,2024-01-02,CHA,SAC,1,215,223.0,0.0
22300484,2024-01-05,CHA,CHI,0,195,226.6,1.0
22300506,2024-01-08,CHA,CHI,0,231,222.2,1.0
22300518,2024-01-10,CHA,SAC,0,221,219.4,1.0
22300541,2024-01-12,CHA,SAS,0,234,213.2,1.0
22300551,2024-01-14,CHA,MIA,0,191,219.2,1.0
22300575,2024-01-17,CHA,NOP,0,244,214.4,0.0
22300584,2024-01-19,CHA,SAS,1,244,224.2,0.0
22300593,2024-01-20,CHA,PHI,0,186,226.8,1.0
22300610,2024-01-22,CHA,MIN,1,253,219.8,1.0
22300619,2024-01-24,CHA,DET,0,219,223.6,2.0
22300635,2024-01-26,CHA,HOU,0,242,229.2,2.0
22300647,2024-01-27,CHA,UTA,0,256,228.8,2.0
22300657,2024-01-29,CHA,NYK,0,205,231.2,1.0
22300674,2024-01-31,CHA,CHI,0,227,235.0,1.0
22300695,2024-02-02,CHA,OKC,0,232,229.8,0.0
22300707,2024-02-04,CHA,IND,0,214,232.4,0.0
22300713,2024-02-05,CHA,LAL,0,242,226.8,0.0
22300726,2024-02-07,CHA,TOR,0,240,224.0,0.0
22300745,2024-02-09,CHA,MIL,0,204,231.0,0.0
22300751,2024-02-10,CHA,MEM,1,221,226.4,0.0
22300761,2024-02-12,CHA,IND,1,213,224.2,1.0
22300777,2024-02-14,CHA,ATL,1,221,224.0,2.0
22300801,2024-02-22,CHA,UTA,1,222,219.8,3.0
22300811,2024-02-23,CHA,GSW,0,181,216.2,4.0
22300826,2024-02-25,CHA,POR,1,173,211.6,4.0
22300840,2024-02-27,CHA,MIL,0,208,202.0,4.0
22300849,2024-02-29,CHA,MIL,0,210,201.0,3.0
22300858,2024-03-01,CHA,PHI,0,235,198.8,2.0
22300875,2024-03-03,CHA,TOR,0,217,201.4,1.0
22300885,2024-03-05,CHA,ORL,0,190,208.6,1.0
22300910,2024-03-08,CHA,WAS,0,212,212.0,0.0
22300918,2024-03-09,CHA,BKN,1,209,212.8,0.0
22300933,2024-03-11,CHA,DET,0,211,212.6,1.0
22300950,2024-03-13,CHA,MEM,1,208,207.8,1.0
22300961,2024-03-15,CHA,PHX,0,203,206.0,2.0
22300969,2024-03-16,CHA,PHI,0,207,208.6,2.0
22300991,2024-03-19,CHA,ORL,0,204,207.6,2.0
22301021,2024-03-23,CHA,ATL,0,223,206.6,1.0
22301033,2024-03-25,CHA,CLE,0,207,209.0,1.0
22301048,2024-03-27,CHA,CLE,1,229,208.8,0.0
22301062,2024-03-29,CHA,GSW,0,212,214.0,1.0
22301079,2024-03-31,CHA,LAC,0,248,215.0,1.0
22301087,2024-04-01,CHA,BOS,0,222,223.8,1.0
22301102,2024-04-03,CHA,POR,0,175,223.6,1.0
22301115,2024-04-05,CHA,ORL,1,239,217.2,1.0
22301135,2024-04-07,CHA,OKC,0,239,219.2,1.0
22301144,2024-04-09,CHA,DAL,0,234,224.6,1.0
22301159,2024-04-10,CHA,ATL,1,229,221.8,1.0
22301173,2024-04-12,CHA,BOS,0,229,223.2,2.0
22301187,2024-04-14,CHA,CLE,1,230,234.0,2.0
401705113,2025-01-13,CHA,PHX,0,0,232.2,2.0
401705135,2025-01-16,CHA,UTAH,0,0,184.4,2.0
401705150,2025-01-18,CHA,CHI,0,0,137.6,2.0
401705165,2025-01-20,CHA,DAL,0,0,91.8,1.0
401705182,2025-01-23,CHA,MEM,0,0,46.0,1.0
401705196,2025-01-25,CHA,POR,0,0,0.0,0.0
401705203,2025-01-26,CHA,NO,0,0,0.0,0.0
401705214,2025-01-28,CHA,LAL,0,0,0.0,0.0
401705229,2025-01-30,CHA,BKN,0,0,0.0,0.0
401705245,2025-02-01,CHA,LAC,0,0,0.0,0.0
401705254,2025-02-02,CHA,DEN,0,0,0.0,0.0
401705266,2025-02-04,CHA,WSH,0,0,0.0,0.0
401705283,2025-02-06,CHA,MIL,0,0,0.0,0.0
401705300,2025-02-08,CHA,SA,0,0,0.0,0.0
401705318,2025-02-09,CHA,DET,0,0,0.0,0.0
401705324,2025-02-11,CHA,BKN,0,0,0.0,0.0
401705336,2025-02-13,CHA,ORL,0,0,0.0,0.0
401748704,2025-02-20,CHA,LAL,0,0,0.0,0.0
401705360,2025-02-21,CHA,DEN,0,0,0.0,0.0
401705376,2025-02-23,CHA,POR,0,0,0.0,0.0
401705394,2025-02-25,CHA,SAC,0,0,0.0,0.0
401705400,2025-02-26,CHA,GS,0,0,0.0,0.0
401705413,2025-02-28,CHA,DAL,0,0,0.0,0.0
401705426,2025-03-01,CHA,WSH,0,0,0.0,0.0
401705441,2025-03-04,CHA,GS,0,0,0.0,0.0
401705458,2025-03-06,CHA,MIN,0,0,0.0,0.0
401705470,2025-03-08,CHA,CLE,0,0,0.0,0.0
401705478,2025-03-08,CHA,BKN,0,0,0.0,0.0
401705497,2025-03-10,CHA,MIA,0,0,0.0,0.0
401705511,2025-03-12,CHA,ATL,0,0,0.0,0.0
401705530,2025-03-15,CHA,SA,0,0,0.0,0.0
401748706,2025-03-16,CHA,LAC,0,0,0.0,0.0
401705559,2025-03-18,CHA,ATL,0,0,0.0,0.0
401705576,2025-03-20,CHA,NY,0,0,0.0,0.0
401705583,2025-03-22,CHA,OKC,0,0,0.0,0.0
401705598,2025-03-23,CHA,MIA,0,0,0.0,0.0
401705611,2025-03-25,CHA,ORL,0,0,0.0,0.0
401705635,2025-03-28,CHA,TOR,0,0,0.0,0.0
401705651,2025-03-30,CHA,NO,0,0,0.0,0.0
401705655,2025-03-31,CHA,UTAH,0,0,0.0,0.0
401705670,2025-04-02,CHA,IND,0,0,0.0,0.0
401705684,2025-04-04,CHA,SAC,0,0,0.0,0.0
12300004,2023-10-08,CHI,MIL,0,207,,
12300030,2023-10-12,CHI,DEN,1,257,,
12300042,2023-10-15,CHI,DEN,0,218,,
12300052,2023-10-17,CHI,TOR,0,208,,
12300061,2023-10-19,CHI,MIN,0,219,,
22300070,2023-10-25,CHI,OKC,0,228,221.8,1.0
22300082,2023-10-27,CHI,TOR,1,207,226.0,1.0
22300088,2023-10-28,CHI,DET,0,220,216.0,1.0
22300102,2023-10-30,CHI,IND,1,217,216.4,1.0
22300124,2023-11-01,CHI,DAL,0,219,218.2,2.0
22300004,2023-11-03,CHI,BKN,0,216,218.2,2.0
22300139,2023-11-04,CHI,DEN,0,224,215.8,2.0
22300152,2023-11-06,CHI,UTA,1,243,219.2,1.0
22300162,2023-11-08,CHI,PHX,0,231,223.8,2.0
22300181,2023-11-12,CHI,DET,1,227,226.6,1.0
22300190,2023-11-13,CHI,MIL,0,227,228.2,2.0
22300196,2023-11-15,CHI,ORL,0,190,230.4,2.0
22300033,2023-11-17,CHI,ORL,0,200,223.6,2.0
22300204,2023-11-18,CHI,MIA,1,199,215.0,1.0
22300220,2023-11-20,CHI,MIA,0,218,208.6,2.0
22300234,2023-11-22,CHI,OKC,0,218,206.8,1.0
22300046,2023-11-24,CHI,TOR,0,229,205.0,1.0
22300250,2023-11-26,CHI,BKN,0,227,212.8,1.0
22300053,2023-11-28,CHI,BOS,0,221,218.2,1.0
22300269,2023-11-30,CHI,MIL,1,233,222.6,0.0
22300285,2023-12-02,CHI,NOP,1,242,225.6,1.0
22301211,2023-12-06,CHI,CHA,1,211,230.4,2.0
22301223,2023-12-08,CHI,SAS,1,233,226.8,3.0
22300300,2023-12-11,CHI,MIL,0,262,228.0,4.0
22300307,2023-12-12,CHI,DEN,0,220,236.2,4.0
22300320,2023-12-14,CHI,MIA,1,240,233.6,3.0
22300337,2023-12-16,CHI,MIA,0,234,233.2,3.0
22300351,2023-12-18,CHI,PHI,1,212,237.8,2.0
22300370,2023-12-20,CHI,LAL,1,232,233.6,2.0
22300376,2023-12-21,CHI,SAS,1,209,227.6,3.0
22300396,2023-12-23,CHI,CLE,0,204,225.4,4.0
22300408,2023-12-26,CHI,ATL,1,231,218.2,3.0
22300422,2023-12-28,CHI,IND,0,224,217.6,4.0
22300442,2023-12-30,CHI,PHI,1,197,220.0,3.0
22300459,2024-01-02,CHI,PHI,0,207,213.0,3.0
22300468,2024-01-03,CHI,NYK,0,216,212.6,2.0
22300484,2024-01-05,CHI,CHA,1,195,215.0,2.0
22300506,2024-01-08,CHI,CHA,1,231,207.8,2.0
22300523,2024-01-10,CHI,HOU,1,243,209.2,3.0
22300536,2024-01-12,CHI,GSW,0,271,218.4,3.0
22300548,2024-01-13,CHI,SAS,1,238,231.2,3.0
22300561,2024-01-15,CHI,CLE,0,200,235.6,4.0
22300580,2024-01-18,CHI,TOR,1,226,236.6,3.0
22300597,2024-01-20,CHI,MEM,1,221,235.6,3.0
22300612,2024-01-22,CHI,PHX,0,228,231.2,3.0
22300633,2024-01-25,CHI,LAL,0,273,222.6,3.0
22300656,2024-01-28,CHI,POR,1,200,229.6,2.0
22300672,2024-01-30,CHI,TOR,0,225,229.6,3.0
22300674,2024-01-31,CHI,CHA,1,227,229.4,2.0
22300700,2024-02-03,CHI,SAC,0,238,230.6,2.0
22300723,2024-02-06,CHI,MIN,1,252,232.6,2.0
22300737,2024-02-08,CHI,MEM,1,228,228.4,3.0
22300752,2024-02-10,CHI,ORL,0,222,234.0,3.0
22300763,2024-02-12,CHI,ATL,1,262,233.4,3.0
22300781,2024-02-14,CHI,CLE,0,213,240.4,3.0
22300797,2024-02-22,CHI,BOS,0,241,235.4,3.0
22300823,2024-02-25,CHI,NOP,1,220,233.2,2.0
22300839,2024-02-27,CHI,DET,0,200,231.6,2.0
22300846,2024-02-28,CHI,CLE,1,255,227.2,2.0
22300864,2024-03-01,CHI,MIL,0,210,225.8,2.0
22300883,2024-03-04,CHI,SAC,1,222,225.2,2.0
22300898,2024-03-06,CHI,UTA,1,236,221.4,3.0
22300907,2024-03-07,CHI,GSW,1,247,224.6,3.0
22300917,2024-03-09,CHI,LAC,0,214,234.0,4.0
22300935,2024-03-11,CHI,DAL,0,219,225.8,3.0
22300948,2024-03-13,CHI,IND,1,261,227.6,3.0
22300956,2024-03-14,CHI,LAC,0,237,235.4,3.0
22300971,2024-03-16,CHI,WAS,1,225,235.6,2.0
22300986,2024-03-18,CHI,POR,1,217,231.2,2.0
22301006,2024-03-21,CHI,HOU,0,244,231.8,3.0
22301023,2024-03-23,CHI,BOS,0,237,236.8,3.0
22301037,2024-03-25,CHI,WAS,0,212,232.0,2.0
22301054,2024-03-27,CHI,IND,1,224,227.0,2.0
22301066,2024-03-29,CHI,BKN,0,233,226.8,2.0
22301084,2024-03-31,CHI,MIN,1,210,230.0,1.0
22301091,2024-04-01,CHI,ATL,0,214,223.2,2.0
22301119,2024-04-05,CHI,NYK,1,208,218.6,2.0
22301136,2024-04-07,CHI,ORL,0,211,217.8,3.0
22301149,2024-04-09,CHI,NYK,0,245,215.2,2.0
22301166,2024-04-11,CHI,DET,1,232,217.6,2.0
22301172,2024-04-12,CHI,WAS,1,256,222.0,2.0
22301190,2024-04-14,CHI,NYK,0,239,230.4,3.0
52300111,2024-04-17,CHI,ATL,1,247,236.6,2.0
52300201,2024-04-19,CHI,MIA,0,203,243.8,3.0
401705076,2025-01-09,CHI,IND,0,0,235.4,3.0
401705096,2025-01-11,CHI,WSH,0,0,189.0,2.0
401705107,2025-01-12,CHI,SAC,0,0,137.8,1.0
401705123,2025-01-15,CHI,NO,0,0,90.0,1.0
401705129,2025-01-16,CHI,ATL,0,0,40.6,0.0
401705150,2025-01-18,CHI,CHA,0,0,0.0,0.0
401705163,2025-01-20,CHI,POR,0,0,0.0,0.0
401705177,2025-01-21,CHI,LAC,0,0,0.0,0.0
401705194,2025-01-24,CHI,GS,0,0,0.0,0.0
401705208,2025-01-26,CHI,PHI,0,0,0.0,0.0
401705221,2025-01-28,CHI,DEN,0,0,0.0,0.0
401705232,2025-01-30,CHI,BOS,0,0,0.0,0.0
401705248,2025-02-01,CHI,TOR,0,0,0.0,0.0
401705261,2025-02-02,CHI,DET,0,0,0.0,0.0
401705280,2025-02-05,CHI,MIA,0,0,0.0,0.0
401705289,2025-02-06,CHI,MIN,0,0,0.0,0.0
401705311,2025-02-09,CHI,GS,0,0,0.0,0.0
401705332,2025-02-12,CHI,DET,0,0,0.0,0.0
401705341,2025-02-13,CHI,DET,0,0,0.0,0.0
401705358,2025-02-21,CHI,NY,0,0,0.0,0.0
401705372,2025-02-22,CHI,PHX,0,0,0.0,0.0
401705389,2025-02-25,CHI,PHI,0,0,0.0,0.0
401705408,2025-02-27,CHI,LAC,0,0,0.0,0.0
401705421,2025-03-01,CHI,TOR,0,0,0.0,0.0
401705434,2025-03-02,CHI,IND,0,0,0.0,0.0
401705452,2025-03-05,CHI,CLE,0,0,0.0,0.0
401705510,2025-03-07,CHI,ORL,0,0,0.0,0.0
401705482,2025-03-09,CHI,MIA,0,0,0.0,0.0
401705499,2025-03-11,CHI,IND,0,0,0.0,0.0
401705522,2025-03-14,CHI,BKN,0,0,0.0,0.0
401705536,2025-03-16,CHI,HOU,0,0,0.0,0.0
401705555,2025-03-18,CHI,UTAH,0,0,0.0,0.0
401705573,2025-03-20,CHI,PHX,0,0,0.0,0.0
401705579,2025-03-21,CHI,SAC,0,0,0.0,0.0
401705594,2025-03-23,CHI,LAL,0,0,0.0,0.0
401705608,2025-03-25,CHI,DEN,0,0,0.0,0.0
401705629,2025-03-28,CHI,LAL,0,0,0.0,0.0
401705643,2025-03-30,CHI,DAL,0,0,0.0,0.0
401705660,2025-04-01,CHI,OKC,0,0,0.0,0.0
401705665,2025-04-02,CHI,TOR,0,0,0.0,0.0
401705688,2025-04-05,CHI,POR,0,0,0.0,0.0
401752955,2025-02-17,CHK,KEN,0,0,,
401752957,2025-02-17,CHK,SHQ,0,0,,
2052300002,2023-11-10,CLC,WIS,1,225,,
2052300026,2023-11-12,CLC,WIS,1,209,,
2052300037,2023-11-14,CLC,SXF,0,245,,
2052300054,2023-11-18,CLC,WCB,1,204,,
2052300063,2023-11-19,CLC,WCB,0,169,,
2052300084,2023-11-24,CLC,MCC,0,193,210.4,3.0
2052300104,2023-11-27,CLC,GRG,1,194,204.0,2.0
2052300111,2023-11-29,CLC,GRG,1,205,201.0,2.0
2052300121,2023-12-01,CLC,SXF,0,222,193.0,3.0
2052300145,2023-12-05,CLC,MCC,0,211,196.6,2.0
2052300158,2023-12-07,CLC,FWN,0,216,205.0,2.0
2052300171,2023-12-09,CLC,FWN,0,263,209.6,2.0
2052300197,2023-12-14,CLC,IWA,0,233,223.4,1.0
2052300204,2023-12-15,CLC,IWA,0,249,229.0,0.0
2052300226,2023-12-20,CLC,GLI,1,188,234.4,0.0
2052300244,2023-12-22,CLC,OKL,0,224,229.8,1.0
2022300017,2023-12-29,CLC,LIN,1,245,231.4,1.0
2022300028,2023-12-30,CLC,LIN,0,252,227.8,2.0
2022300040,2024-01-02,CLC,SLC,0,239,231.6,2.0
2022300063,2024-01-06,CLC,SCW,1,220,229.6,2.0
2022300083,2024-01-10,CLC,FWN,1,218,236.0,2.0
2022300101,2024-01-13,CLC,TEX,0,214,234.8,3.0
2022300118,2024-01-15,CLC,WES,0,237,228.6,2.0
2022300127,2024-01-16,CLC,WES,1,242,225.6,2.0
2022300150,2024-01-20,CLC,BHM,0,231,226.2,3.0
2022300159,2024-01-22,CLC,OSC,1,224,228.4,2.0
2022300173,2024-01-24,CLC,OSC,0,224,229.6,2.0
2022300182,2024-01-26,CLC,MNE,0,196,231.6,2.0
2022300191,2024-01-27,CLC,MNE,1,213,223.4,2.0
2022300208,2024-01-31,CLC,GBO,1,237,217.6,2.0
2022300218,2024-02-02,CLC,DEL,1,196,218.8,3.0
2022300232,2024-02-04,CLC,DEL,0,236,213.2,3.0
2022300246,2024-02-07,CLC,FWN,0,182,215.6,3.0
2022300258,2024-02-09,CLC,WIS,0,177,212.8,3.0
2022300289,2024-02-14,CLC,GRG,1,211,205.6,2.0
2022300305,2024-02-23,CLC,CCG,0,227,200.4,2.0
2022300315,2024-02-24,CLC,CCG,1,239,206.6,1.0
2022300337,2024-02-28,CLC,CPS,0,182,207.2,2.0
2022300349,2024-03-01,CLC,CPS,0,212,207.2,2.0
2022300362,2024-03-03,CLC,WCB,1,218,214.2,2.0
2022300393,2024-03-09,CLC,MCC,0,202,215.6,2.0
2022300407,2024-03-12,CLC,GBO,0,177,210.6,2.0
2022300426,2024-03-15,CLC,RAP,1,222,198.2,1.0
2022300445,2024-03-17,CLC,RAP,1,243,206.2,2.0
2022300464,2024-03-21,CLC,MHU,0,209,212.4,3.0
2022300475,2024-03-23,CLC,SXF,0,215,210.6,2.0
2022300482,2024-03-24,CLC,SXF,0,224,213.2,2.0
2022300497,2024-03-27,CLC,WCB,1,201,222.6,2.0
2022300503,2024-03-28,CLC,GRG,1,191,218.4,2.0
2022300521,2024-03-30,CLC,BHM,0,230,208.0,2.0
12300015,2023-10-10,CLE,ATL,0,215,,
12300026,2023-10-12,CLE,ORL,0,213,,
12300045,2023-10-16,CLE,MRA,1,209,,
12300066,2023-10-20,CLE,IND,0,213,,
22300067,2023-10-25,CLE,BKN,1,227,,
22300081,2023-10-27,CLE,OKC,0,213,215.4,2.0
22300091,2023-10-28,CLE,IND,0,238,215.0,2.0
22300112,2023-10-31,CLE,NYK,0,200,220.0,2.0
22300120,2023-11-01,CLE,NYK,1,184,218.2,1.0
22300001,2023-11-03,CLE,IND,0,237,212.4,2.0
22300142,2023-11-05,CLE,GSW,1,219,214.4,1.0
22300167,2023-11-08,CLE,OKC,0,248,215.6,2.0
22300176,2023-11-11,CLE,GSW,1,228,217.6,2.0
22300191,2023-11-13,CLE,SAC,0,252,223.2,3.0
22300199,2023-11-15,CLE,POR,1,204,236.8,2.0
22300030,2023-11-17,CLE,DET,1,208,230.2,3.0
22300210,2023-11-19,CLE,DEN,1,230,228.0,3.0
22300040,2023-11-21,CLE,PHI,1,241,224.4,4.0
22300229,2023-11-22,CLE,MIA,0,225,227.0,4.0
22300242,2023-11-25,CLE,LAL,0,236,221.6,4.0
22300251,2023-11-26,CLE,TOR,1,207,228.0,3.0
22300055,2023-11-28,CLE,ATL,1,233,227.8,3.0
22300265,2023-11-30,CLE,POR,0,198,228.4,3.0
22300283,2023-12-02,CLE,DET,1,211,219.8,2.0
22301205,2023-12-06,CLE,ORL,1,232,217.0,3.0
22301220,2023-12-08,CLE,MIA,1,210,216.2,4.0
22300294,2023-12-11,CLE,ORL,0,198,216.8,4.0
22300305,2023-12-12,CLE,BOS,0,233,209.8,3.0
22300319,2023-12-14,CLE,BOS,0,223,216.8,3.0
22300336,2023-12-16,CLE,ATL,1,246,219.2,2.0
22300349,2023-12-18,CLE,HOU,1,265,222.0,2.0
22300364,2023-12-20,CLE,UTA,1,240,233.0,2.0
22300375,2023-12-21,CLE,NOP,0,227,241.4,3.0
22300396,2023-12-23,CLE,CHI,1,204,240.2,3.0
22300420,2023-12-27,CLE,DAL,1,223,236.4,4.0
22300433,2023-12-29,CLE,MIL,0,230,231.8,4.0
22300452,2024-01-01,CLE,TOR,0,245,224.8,3.0
22300465,2024-01-03,CLE,WAS,1,241,225.8,2.0
22300482,2024-01-05,CLE,WAS,1,204,228.6,3.0
22300497,2024-01-07,CLE,SAS,1,232,228.6,3.0
22300527,2024-01-11,CLE,BKN,1,213,230.4,3.0
22300561,2024-01-15,CLE,CHI,1,200,227.0,4.0
